time start,time end,duration (s),source address,destination address,source port,destination port ,protocol,flags,packets,bytes
2020-04-28 15:42:43,2020-04-28 15:42:44,0.705,193.136.126.43,10.130.16.46,47164,80,TCP,.AP.SF,10,1454
2020-04-28 15:42:44,2020-04-28 15:42:44,0.004,10.130.16.46,193.136.126.43,80,47169,TCP,.AP.SF,9,6820
2020-04-28 15:42:44,2020-04-28 15:42:44,0.004,193.136.126.43,10.130.16.46,47169,80,TCP,.AP.SF,9,1196
2020-04-28 15:42:44,2020-04-28 15:42:44,0.005,10.130.16.46,193.136.126.43,80,47171,TCP,.AP.SF,25,30976
2020-04-28 15:42:44,2020-04-28 15:42:44,0.005,193.136.126.43,10.130.16.46,47171,80,TCP,.AP.SF,21,1808
2020-04-28 15:42:44,2020-04-28 15:42:44,0.006,10.130.16.46,193.136.126.43,80,47173,TCP,.AP.SF,25,29997
2020-04-28 15:42:44,2020-04-28 15:42:44,0.006,193.136.126.43,10.130.16.46,47173,80,TCP,.AP.SF,20,1768
2020-04-28 15:42:44,2020-04-28 15:42:44,0.003,10.130.16.46,193.136.126.43,80,47175,TCP,.AP.SF,6,1825
2020-04-28 15:42:44,2020-04-28 15:42:44,0.003,193.136.126.43,10.130.16.46,47175,80,TCP,.AP.SF,6,1028
2020-04-28 15:42:44,2020-04-28 15:42:44,0.007,10.130.16.46,193.136.126.43,80,47183,TCP,.AP.SF,57,80479
2020-04-28 15:42:44,2020-04-28 15:42:44,0.007,193.136.126.43,10.130.16.46,47183,80,TCP,.AP.SF,35,2550
2020-04-28 15:42:44,2020-04-28 15:42:45,0.945,10.130.16.46,193.136.126.43,80,47167,TCP,.AP.SF,26,30147
2020-04-28 15:42:44,2020-04-28 15:42:45,0.945,193.136.126.43,10.130.16.46,47167,80,TCP,.AP.SF,18,2258
2020-04-28 15:42:44,2020-04-28 15:42:45,0.136,10.130.16.46,193.136.126.43,80,47182,TCP,.AP.SF,221,327896
2020-04-28 15:42:44,2020-04-28 15:42:45,0.136,193.136.126.43,10.130.16.46,47182,80,TCP,.AP.SF,137,7861
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,10.130.16.46,193.136.126.43,80,47198,TCP,.AP.SF,4,952
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,193.136.126.43,10.130.16.46,47198,80,TCP,.AP.SF,5,958
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,10.130.16.46,193.136.126.43,80,47201,TCP,.AP.SF,12,11156
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,193.136.126.43,10.130.16.46,47201,80,TCP,.AP.SF,12,1377
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,10.130.16.46,193.136.126.43,80,47205,TCP,.AP.SF,12,11200
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,193.136.126.43,10.130.16.46,47205,80,TCP,.AP.SF,12,1377
2020-04-28 15:42:45,2020-04-28 15:42:45,0.002,10.130.16.46,193.136.126.43,80,47208,TCP,.AP.SF,5,1659
2020-04-28 15:42:45,2020-04-28 15:42:45,0.002,193.136.126.43,10.130.16.46,47208,80,TCP,.AP.SF,5,836
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,10.130.16.46,193.136.126.43,80,47210,TCP,.AP.SF,5,665
2020-04-28 15:42:45,2020-04-28 15:42:45,0.003,193.136.126.43,10.130.16.46,47210,80,TCP,.AP.SF,5,797
2020-04-28 15:42:42,2020-04-28 15:42:46,4.482,193.136.126.43,207.46.13.100,443,9398,TCP,.AP.SF,10,14157
2020-04-28 15:42:42,2020-04-28 15:42:46,4.482,207.46.13.100,193.136.126.43,9398,443,TCP,219,9,1075
2020-04-28 15:42:45,2020-04-28 15:42:46,0.186,10.130.16.46,193.136.126.43,80,47213,TCP,.AP.SF,81,112446
2020-04-28 15:42:45,2020-04-28 15:42:46,0.186,193.136.126.43,10.130.16.46,47213,80,TCP,.AP.SF,57,5623
2020-04-28 15:42:46,2020-04-28 15:42:46,0.743,85.241.15.241,193.136.126.43,60408,443,TCP,.AP.SF,13,1940
2020-04-28 15:42:46,2020-04-28 15:42:46,0.743,193.136.126.43,85.241.15.241,443,60408,TCP,.AP.SF,10,14288
2020-04-28 15:42:46,2020-04-28 15:42:46,0.696,10.130.16.46,193.136.126.43,80,47219,TCP,.AP.SF,10,8789
2020-04-28 15:42:46,2020-04-28 15:42:46,0.696,193.136.126.43,10.130.16.46,47219,80,TCP,.AP.SF,10,1513
2020-04-28 15:42:43,2020-04-28 15:42:47,4.661,10.130.16.46,193.136.126.43,80,47158,TCP,.AP.SF,12,9092
2020-04-28 15:42:43,2020-04-28 15:42:47,4.661,193.136.126.43,10.130.16.46,47158,80,TCP,.AP.SF,12,1727
2020-04-28 15:42:47,2020-04-28 15:42:48,0.899,84.90.102.115,193.136.126.43,51307,443,TCP,.AP.SF,14,1765
2020-04-28 15:42:47,2020-04-28 15:42:48,0.899,193.136.126.43,84.90.102.115,443,51307,TCP,.AP.SF,15,14311
2020-04-28 15:42:47,2020-04-28 15:42:50,2.591,10.130.16.46,193.136.126.43,80,47223,TCP,.AP.SF,13,10697
2020-04-28 15:42:47,2020-04-28 15:42:50,2.591,193.136.126.43,10.130.16.46,47223,80,TCP,.AP.SF,14,2226
2020-04-28 15:42:51,2020-04-28 15:42:54,2.671,10.130.16.46,193.136.126.43,80,47227,TCP,.AP.SF,42,56549
2020-04-28 15:42:51,2020-04-28 15:42:54,2.671,193.136.126.43,10.130.16.46,47227,80,TCP,.AP.SF,31,2013
2020-04-28 15:42:54,2020-04-28 15:42:54,0.002,10.130.16.46,193.136.126.43,80,47229,TCP,.AP.SF,5,665
2020-04-28 15:42:54,2020-04-28 15:42:54,0.002,193.136.126.43,10.130.16.46,47229,80,TCP,.AP.SF,5,799
2020-04-28 15:42:54,2020-04-28 15:42:54,0.003,10.130.16.46,193.136.126.43,80,47231,TCP,.AP.SF,5,665
2020-04-28 15:42:54,2020-04-28 15:42:54,0.003,193.136.126.43,10.130.16.46,47231,80,TCP,.AP.SF,5,759
2020-04-28 15:42:55,2020-04-28 15:42:55,0.005,10.130.16.46,193.136.126.43,80,47235,TCP,.AP.SF,5,665
2020-04-28 15:42:55,2020-04-28 15:42:55,0.005,193.136.126.43,10.130.16.46,47235,80,TCP,.AP.SF,5,797
2020-04-28 15:41:51,2020-04-28 15:42:57,65.605,149.90.16.215,193.136.126.43,54443,443,TCP,.AP.SF,18,2392
2020-04-28 15:41:51,2020-04-28 15:42:57,65.605,193.136.126.43,149.90.16.215,443,54443,TCP,.AP.SF,11,15681
2020-04-28 15:42:55,2020-04-28 15:42:58,2.852,79.169.254.139,193.136.126.43,52979,443,TCP,.AP.SF,24,2482
2020-04-28 15:42:55,2020-04-28 15:42:58,2.852,193.136.126.43,79.169.254.139,443,52979,TCP,.AP.SF,11,41392
2020-04-28 15:42:35,2020-04-28 15:42:59,24.546,46.189.209.226,193.136.126.43,61546,443,TCP,.AP.SF,6,838
2020-04-28 15:42:35,2020-04-28 15:42:59,24.546,193.136.126.43,46.189.209.226,443,61546,TCP,.AP.SF,5,349
2020-04-28 15:42:55,2020-04-28 15:43:00,4.867,10.130.16.46,193.136.126.43,80,47237,TCP,.AP.SF,56,63985
2020-04-28 15:42:55,2020-04-28 15:43:00,4.867,193.136.126.43,10.130.16.46,47237,80,TCP,.AP.SF,51,5083
2020-04-28 15:42:55,2020-04-28 15:43:01,5.676,10.130.16.46,193.136.126.43,80,47233,TCP,.AP.SF,9,6815
2020-04-28 15:42:55,2020-04-28 15:43:01,5.676,193.136.126.43,10.130.16.46,47233,80,TCP,.AP.SF,10,859
2020-04-28 15:43:01,2020-04-28 15:43:01,0.162,10.130.16.46,193.136.126.43,80,47251,TCP,.AP.SF,3100,4643546
2020-04-28 15:43:01,2020-04-28 15:43:01,0.162,193.136.126.43,10.130.16.46,47251,80,TCP,.AP.SF,1487,78138
2020-04-28 15:43:01,2020-04-28 15:43:01,0.004,10.130.16.46,193.136.126.43,80,47253,TCP,.AP.SF,5,541
2020-04-28 15:43:01,2020-04-28 15:43:01,0.004,193.136.126.43,10.130.16.46,47253,80,TCP,.AP.SF,5,814
2020-04-28 15:42:46,2020-04-28 15:43:02,16.371,85.138.238.35,193.136.126.43,63220,443,TCP,.AP.SF,10,1129
2020-04-28 15:42:46,2020-04-28 15:43:02,16.371,193.136.126.43,85.138.238.35,443,63220,TCP,.AP.SF,7,5735
2020-04-28 15:42:46,2020-04-28 15:43:02,16.368,85.138.238.35,193.136.126.43,63221,443,TCP,.AP.SF,12,1221
2020-04-28 15:42:46,2020-04-28 15:43:02,16.368,193.136.126.43,85.138.238.35,443,63221,TCP,.AP.SF,7,5735
2020-04-28 15:43:04,2020-04-28 15:43:04,0.002,10.130.16.46,193.136.126.43,80,47257,TCP,.AP.SF,5,665
2020-04-28 15:43:04,2020-04-28 15:43:04,0.002,193.136.126.43,10.130.16.46,47257,80,TCP,.AP.SF,5,759
2020-04-28 15:43:01,2020-04-28 15:43:05,4.231,193.136.126.43,207.46.13.37,443,3770,TCP,.AP.SF,10,15318
2020-04-28 15:43:01,2020-04-28 15:43:05,4.231,207.46.13.37,193.136.126.43,3770,443,TCP,219,10,1103
2020-04-28 14:47:00,2020-04-28 14:48:07,66.549,94.104.37.189,193.136.126.43,52551,443,TCP,.AP.S.,70,8979
2020-04-28 14:47:00,2020-04-28 14:48:07,66.549,193.136.126.43,94.104.37.189,443,52551,TCP,.AP.SF,59,314073
2020-04-28 14:47:00,2020-04-28 14:48:08,67.521,94.104.37.189,193.136.126.43,52549,443,TCP,.AP.S.,154,10553
2020-04-28 14:47:00,2020-04-28 14:48:08,67.521,193.136.126.43,94.104.37.189,443,52549,TCP,.AP.SF,115,804364
2020-04-28 15:43:02,2020-04-28 15:43:09,6.835,10.130.16.46,193.136.126.43,80,47255,TCP,.AP.SF,22,17707
2020-04-28 15:43:02,2020-04-28 15:43:09,6.835,193.136.126.43,10.130.16.46,47255,80,TCP,.AP.SF,22,2531
2020-04-28 15:43:10,2020-04-28 15:43:10,0.002,10.130.16.46,193.136.126.43,80,47262,TCP,.AP.SF,4,613
2020-04-28 15:43:10,2020-04-28 15:43:10,0.002,193.136.126.43,10.130.16.46,47262,80,TCP,.AP.SF,6,849
2020-04-28 14:48:11,2020-04-28 14:48:11,0.103,10.130.16.46,193.136.126.43,80,60080,TCP,.AP.S.,131,193612
2020-04-28 14:48:11,2020-04-28 14:48:11,0.103,193.136.126.43,10.130.16.46,60080,80,TCP,.AP.S.,76,4532
2020-04-28 14:48:11,2020-04-28 14:48:11,0.100,10.130.16.46,193.136.126.43,80,60084,TCP,.AP.SF,51,73358
2020-04-28 14:48:11,2020-04-28 14:48:11,0.100,193.136.126.43,10.130.16.46,60084,80,TCP,.AP.S.,30,2140
2020-04-28 14:48:11,2020-04-28 14:48:11,0.034,10.130.16.46,193.136.126.43,80,60087,TCP,.A..S.,10,12112
2020-04-28 14:48:11,2020-04-28 14:48:11,0.034,193.136.126.43,10.130.16.46,60087,80,TCP,.AP.S.,6,892
2020-04-28 14:48:11,2020-04-28 14:48:11,0.155,10.130.16.46,193.136.126.43,80,60088,TCP,.AP.S.,118,174112
2020-04-28 14:48:11,2020-04-28 14:48:11,0.155,193.136.126.43,10.130.16.46,60088,80,TCP,.AP.S.,86,5052
2020-04-28 14:48:11,2020-04-28 14:48:11,0.002,10.130.16.46,193.136.126.43,80,60099,TCP,.A..S.,4,3112
2020-04-28 14:48:11,2020-04-28 14:48:11,0.002,193.136.126.43,10.130.16.46,60099,80,TCP,.AP.S.,4,871
2020-04-28 14:48:11,2020-04-28 14:48:11,0.005,10.130.16.46,193.136.126.43,80,60106,TCP,.AP.S.,76,111112
2020-04-28 14:48:11,2020-04-28 14:48:11,0.005,193.136.126.43,10.130.16.46,60106,80,TCP,.AP.S.,44,2867
2020-04-28 14:48:11,2020-04-28 14:48:11,0.135,10.130.16.46,193.136.126.43,80,60111,TCP,.AP.SF,98,141944
2020-04-28 14:48:11,2020-04-28 14:48:11,0.135,193.136.126.43,10.130.16.46,60111,80,TCP,.AP.S.,50,3179
2020-04-28 14:48:11,2020-04-28 14:48:11,0.072,10.130.16.46,193.136.126.43,80,60113,TCP,.AP.S.,18,24112
2020-04-28 14:48:11,2020-04-28 14:48:11,0.072,193.136.126.43,10.130.16.46,60113,80,TCP,.AP.S.,10,1099
2020-04-28 14:48:11,2020-04-28 14:48:11,0.064,10.130.16.46,193.136.126.43,80,60115,TCP,.AP.S.,17,22612
2020-04-28 14:48:11,2020-04-28 14:48:11,0.064,193.136.126.43,10.130.16.46,60115,80,TCP,.AP.S.,15,1359
2020-04-28 14:48:11,2020-04-28 14:48:11,0.006,10.130.16.46,193.136.126.43,80,60125,TCP,.AP.S.,69,100612
2020-04-28 14:48:11,2020-04-28 14:48:11,0.006,193.136.126.43,10.130.16.46,60125,80,TCP,.AP.S.,45,2920
2020-04-28 14:48:11,2020-04-28 14:48:11,0.000,10.130.16.46,193.136.126.43,80,60127,TCP,.A..S.,1,60
2020-04-28 14:48:11,2020-04-28 14:48:11,0.000,193.136.126.43,10.130.16.46,60127,80,TCP,.A....,1,52
2020-04-28 14:48:11,2020-04-28 14:48:11,0.000,10.130.16.46,193.136.126.43,80,60129,TCP,.A..S.,1,60
2020-04-28 14:48:11,2020-04-28 14:48:11,0.000,193.136.126.43,10.130.16.46,60129,80,TCP,.AP...,2,757
2020-04-28 15:42:11,2020-04-28 15:43:11,60.413,85.241.227.149,193.136.126.43,60254,443,TCP,.AP.SF,20,2527
2020-04-28 15:42:11,2020-04-28 15:43:11,60.413,193.136.126.43,85.241.227.149,443,60254,TCP,.AP.SF,12,18277
2020-04-28 15:42:18,2020-04-28 15:43:11,52.696,85.241.227.149,193.136.126.43,60264,443,TCP,.AP.SF,16,2405
2020-04-28 15:42:18,2020-04-28 15:43:11,52.696,193.136.126.43,85.241.227.149,443,60264,TCP,.AP.SF,10,12916
2020-04-28 15:42:22,2020-04-28 15:43:11,49.415,85.241.227.149,193.136.126.43,60268,443,TCP,.AP.SF,18,2592
2020-04-28 15:42:22,2020-04-28 15:43:11,49.415,193.136.126.43,85.241.227.149,443,60268,TCP,.AP.SF,12,15398
2020-04-28 15:42:59,2020-04-28 15:43:11,12.172,46.189.209.226,193.136.126.43,11335,443,TCP,.AP.SF,6,838
2020-04-28 15:42:59,2020-04-28 15:43:11,12.172,193.136.126.43,46.189.209.226,443,11335,TCP,.AP.SF,5,349
2020-04-28 15:42:07,2020-04-28 15:43:12,65.055,66.249.76.150,193.136.126.43,63315,80,TCP,.AP.SF,5,509
2020-04-28 15:42:07,2020-04-28 15:43:12,65.055,193.136.126.43,66.249.76.150,80,63315,TCP,.AP.SF,5,659
2020-04-28 15:42:08,2020-04-28 15:43:13,65.181,66.249.76.150,193.136.126.43,37176,443,TCP,.AP.SF,12,1577
2020-04-28 15:42:08,2020-04-28 15:43:13,65.181,193.136.126.43,66.249.76.150,443,37176,TCP,.AP.SF,11,11329
2020-04-28 15:43:13,2020-04-28 15:43:13,0.095,85.245.58.99,193.136.126.43,36244,443,TCP,.AP.SF,14,1677
2020-04-28 15:43:13,2020-04-28 15:43:13,0.095,193.136.126.43,85.245.58.99,443,36244,TCP,.AP.SF,12,11270
2020-04-28 15:43:13,2020-04-28 15:43:13,0.040,10.130.16.46,193.136.126.43,80,47272,TCP,.AP.SF,8,5476
2020-04-28 15:43:13,2020-04-28 15:43:13,0.040,193.136.126.43,10.130.16.46,47272,80,TCP,.AP.SF,8,670
2020-04-28 15:43:12,2020-04-28 15:43:14,1.896,193.136.126.43,207.46.13.100,443,2283,TCP,.AP.SF,10,14215
2020-04-28 15:43:12,2020-04-28 15:43:14,1.896,207.46.13.100,193.136.126.43,2283,443,TCP,219,9,1060
2020-04-28 15:43:12,2020-04-28 15:43:14,1.861,10.130.16.46,193.136.126.43,80,47270,TCP,.AP.SF,12,8367
2020-04-28 15:43:12,2020-04-28 15:43:14,1.861,193.136.126.43,10.130.16.46,47270,80,TCP,.AP.SF,13,2082
2020-04-28 15:43:15,2020-04-28 15:43:15,0.064,10.130.16.46,193.136.126.43,80,47298,TCP,.AP.SF,7,1829
2020-04-28 15:43:15,2020-04-28 15:43:15,0.064,193.136.126.43,10.130.16.46,47298,80,TCP,.AP.SF,9,1761
2020-04-28 15:42:12,2020-04-28 15:43:17,65.155,66.249.93.75,193.136.126.43,49661,443,TCP,.AP.SF,17,1893
2020-04-28 15:42:12,2020-04-28 15:43:17,65.155,193.136.126.43,66.249.93.75,443,49661,TCP,.AP.SF,12,25134
2020-04-28 15:42:19,2020-04-28 15:43:19,60.196,85.241.227.149,193.136.126.43,60266,443,TCP,.AP.SF,15,2386
2020-04-28 15:42:19,2020-04-28 15:43:19,60.196,193.136.126.43,85.241.227.149,443,60266,TCP,.AP.SF,10,12916
2020-04-28 15:42:41,2020-04-28 15:43:19,38.342,85.241.227.149,193.136.126.43,60269,443,TCP,.AP.SF,90,7601
2020-04-28 15:42:41,2020-04-28 15:43:19,38.342,193.136.126.43,85.241.227.149,443,60269,TCP,.AP.SF,25,153518
2020-04-28 15:43:11,2020-04-28 15:43:19,8.780,10.130.16.46,193.136.126.43,80,47264,TCP,.AP.SF,52,52043
2020-04-28 15:43:11,2020-04-28 15:43:19,8.780,193.136.126.43,10.130.16.46,47264,80,TCP,.AP.SF,54,10155
2020-04-28 15:43:15,2020-04-28 15:43:19,3.707,10.130.16.46,193.136.126.43,80,47292,TCP,.AP.SF,108,146044
2020-04-28 15:43:15,2020-04-28 15:43:19,3.707,193.136.126.43,10.130.16.46,47292,80,TCP,.AP.SF,64,6913
2020-04-28 15:43:19,2020-04-28 15:43:19,0.002,10.130.16.46,193.136.126.43,80,47325,TCP,.AP.SF,5,665
2020-04-28 15:43:19,2020-04-28 15:43:19,0.002,193.136.126.43,10.130.16.46,47325,80,TCP,.AP.SF,5,799
2020-04-28 15:43:12,2020-04-28 15:43:20,7.893,10.130.16.46,193.136.126.43,80,47268,TCP,.AP.SF,322,456029
2020-04-28 15:43:12,2020-04-28 15:43:20,7.893,193.136.126.43,10.130.16.46,47268,80,TCP,.AP.SF,185,19285
2020-04-28 15:43:19,2020-04-28 15:43:20,0.492,157.55.39.226,193.136.126.43,2998,80,TCP,219,5,522
2020-04-28 15:43:19,2020-04-28 15:43:20,0.492,193.136.126.43,157.55.39.226,80,2998,TCP,.AP.SF,4,576
2020-04-28 15:43:20,2020-04-28 15:43:22,1.922,193.136.126.43,207.46.13.120,443,4198,TCP,.AP.SF,10,10945
2020-04-28 15:43:20,2020-04-28 15:43:22,1.922,207.46.13.120,193.136.126.43,4198,443,TCP,219,10,1084
2020-04-28 15:43:21,2020-04-28 15:43:22,0.876,10.130.16.46,193.136.126.43,80,47335,TCP,.AP.SF,8,5196
2020-04-28 15:43:21,2020-04-28 15:43:22,0.876,193.136.126.43,10.130.16.46,47335,80,TCP,.AP.SF,8,745
2020-04-28 15:43:22,2020-04-28 15:43:25,3.381,10.130.16.46,193.136.126.43,80,47337,TCP,.AP.SF,9,7120
2020-04-28 15:43:22,2020-04-28 15:43:25,3.381,193.136.126.43,10.130.16.46,47337,80,TCP,.AP.SF,10,960
2020-04-28 15:43:25,2020-04-28 15:43:25,0.002,10.130.16.46,193.136.126.43,80,47339,TCP,.AP.SF,5,665
2020-04-28 15:43:25,2020-04-28 15:43:25,0.002,193.136.126.43,10.130.16.46,47339,80,TCP,.AP.SF,5,757
2020-04-28 14:48:26,2020-04-28 14:48:26,0.003,10.130.16.46,193.136.126.43,80,60204,TCP,.AP.S.,20,25664
2020-04-28 14:48:26,2020-04-28 14:48:26,0.003,193.136.126.43,10.130.16.46,60204,80,TCP,.AP.S.,18,1581
2020-04-28 14:48:27,2020-04-28 14:48:27,0.006,10.130.16.46,193.136.126.43,80,60208,TCP,.AP.S.,141,208612
2020-04-28 14:48:27,2020-04-28 14:48:27,0.006,193.136.126.43,10.130.16.46,60208,80,TCP,.AP.S.,92,5465
2020-04-28 14:48:27,2020-04-28 14:48:27,0.007,10.130.16.46,193.136.126.43,80,60210,TCP,.AP.S.,186,276112
2020-04-28 14:48:27,2020-04-28 14:48:27,0.007,193.136.126.43,10.130.16.46,60210,80,TCP,.AP.S.,119,6874
2020-04-28 14:48:27,2020-04-28 14:48:27,0.003,10.130.16.46,193.136.126.43,80,60221,TCP,.A..S.,9,10612
2020-04-28 14:48:27,2020-04-28 14:48:27,0.003,193.136.126.43,10.130.16.46,60221,80,TCP,.AP.S.,10,1214
2020-04-28 15:42:56,2020-04-28 15:43:28,32.060,79.169.254.139,193.136.126.43,52980,443,TCP,.AP.SF,50,5880
2020-04-28 15:42:56,2020-04-28 15:43:28,32.060,193.136.126.43,79.169.254.139,443,52980,TCP,.AP.SF,29,88285
2020-04-28 15:41:51,2020-04-28 15:43:29,98.178,94.133.75.144,193.136.126.43,54926,443,TCP,.AP.SF,15,2692
2020-04-28 15:41:51,2020-04-28 15:43:29,98.178,193.136.126.43,94.133.75.144,443,54926,TCP,.AP.SF,13,7704
2020-04-28 15:43:29,2020-04-28 15:43:29,0.002,10.130.16.46,193.136.126.43,80,47341,TCP,.AP.SF,5,665
2020-04-28 15:43:29,2020-04-28 15:43:29,0.002,193.136.126.43,10.130.16.46,47341,80,TCP,.AP.SF,5,759
2020-04-28 14:48:00,2020-04-28 14:48:31,30.997,109.49.232.111,193.136.126.43,53164,443,TCP,....S.,1,52
2020-04-28 14:48:00,2020-04-28 14:48:31,30.997,193.136.126.43,109.49.232.111,443,53164,TCP,.A..S.,6,312
2020-04-28 15:41:38,2020-04-28 15:43:32,114.131,120.204.171.137,193.136.126.43,19587,443,TCP,.AP.SF,7,1005
2020-04-28 15:41:38,2020-04-28 15:43:32,114.131,193.136.126.43,120.204.171.137,443,19587,TCP,.AP.SF,15,8021
2020-04-28 15:42:41,2020-04-28 15:43:32,51.313,148.69.243.35,193.136.126.43,5295,443,TCP,.AP.SF,10,1129
2020-04-28 15:42:41,2020-04-28 15:43:32,51.313,193.136.126.43,148.69.243.35,443,5295,TCP,.AP.SF,8,5787
2020-04-28 15:43:32,2020-04-28 15:43:33,1.029,157.55.39.226,193.136.126.43,6326,443,TCP,219,10,1111
2020-04-28 15:43:32,2020-04-28 15:43:33,1.029,193.136.126.43,157.55.39.226,443,6326,TCP,.AP.SF,9,15236
2020-04-28 15:43:31,2020-04-28 15:43:34,3.222,10.130.16.46,193.136.126.43,80,47343,TCP,.AP.SF,65,84035
2020-04-28 15:43:31,2020-04-28 15:43:34,3.222,193.136.126.43,10.130.16.46,47343,80,TCP,.AP.SF,54,4887
2020-04-28 15:22:53,2020-04-28 15:43:35,1242.669,178.166.56.194,193.136.126.43,50618,443,TCP,.AP.SF,308,63197
2020-04-28 15:22:53,2020-04-28 15:43:35,1242.669,193.136.126.43,178.166.56.194,443,50618,TCP,.AP.SF,208,73854
2020-04-28 15:42:29,2020-04-28 15:43:35,65.984,66.249.76.92,193.136.126.43,56362,443,TCP,.AP.SF,14,1741
2020-04-28 15:42:29,2020-04-28 15:43:35,65.984,193.136.126.43,66.249.76.92,443,56362,TCP,.AP.SF,12,12343
2020-04-28 15:42:30,2020-04-28 15:43:35,65.061,66.249.76.108,193.136.126.43,43469,80,TCP,.AP.SF,5,570
2020-04-28 15:42:30,2020-04-28 15:43:35,65.061,193.136.126.43,66.249.76.108,80,43469,TCP,.AP.SF,5,660
2020-04-28 15:43:35,2020-04-28 15:43:35,0.003,10.130.16.46,193.136.126.43,80,47350,TCP,.AP.SF,5,665
2020-04-28 15:43:35,2020-04-28 15:43:35,0.003,193.136.126.43,10.130.16.46,47350,80,TCP,.AP.SF,5,797
2020-04-28 15:42:30,2020-04-28 15:43:36,66.853,66.249.76.23,193.136.126.43,48888,443,TCP,.AP.SF,14,2009
2020-04-28 15:42:30,2020-04-28 15:43:36,66.853,193.136.126.43,66.249.76.23,443,48888,TCP,.AP.SF,11,7725
2020-04-28 15:42:30,2020-04-28 15:43:36,65.899,66.249.76.97,193.136.126.43,41130,443,TCP,.AP.SF,14,1742
2020-04-28 15:42:30,2020-04-28 15:43:36,65.899,193.136.126.43,66.249.76.97,443,41130,TCP,.AP.SF,12,11844
2020-04-28 15:42:31,2020-04-28 15:43:36,65.060,66.249.76.29,193.136.126.43,50849,80,TCP,.AP.SF,5,573
2020-04-28 15:42:31,2020-04-28 15:43:36,65.060,193.136.126.43,66.249.76.29,80,50849,TCP,.AP.SF,5,663
2020-04-28 15:43:21,2020-04-28 15:43:37,15.261,193.136.126.43,213.180.203.182,443,51848,TCP,.AP.SF,10,12956
2020-04-28 15:43:21,2020-04-28 15:43:37,15.261,213.180.203.182,193.136.126.43,51848,443,TCP,.AP.SF,11,1542
2020-04-28 15:42:32,2020-04-28 15:43:38,66.132,66.249.76.62,193.136.126.43,36727,443,TCP,.AP.SF,12,1645
2020-04-28 15:42:32,2020-04-28 15:43:38,66.132,193.136.126.43,66.249.76.62,443,36727,TCP,.AP.SF,12,13421
2020-04-28 15:42:32,2020-04-28 15:43:38,65.708,66.249.76.33,193.136.126.43,61640,443,TCP,.AP.SF,12,1640
2020-04-28 15:42:32,2020-04-28 15:43:38,65.708,193.136.126.43,66.249.76.33,443,61640,TCP,.AP.SF,12,11502
2020-04-28 15:42:33,2020-04-28 15:43:38,65.062,66.249.76.94,193.136.126.43,43261,80,TCP,.AP.SF,5,571
2020-04-28 15:42:33,2020-04-28 15:43:38,65.062,193.136.126.43,66.249.76.94,80,43261,TCP,.AP.SF,5,661
2020-04-28 15:42:33,2020-04-28 15:43:38,65.146,66.249.76.127,193.136.126.43,50174,443,TCP,.AP.SF,14,1742
2020-04-28 15:42:33,2020-04-28 15:43:38,65.146,193.136.126.43,66.249.76.127,443,50174,TCP,.AP.SF,11,11801
2020-04-28 15:42:07,2020-04-28 15:43:39,92.683,120.204.171.137,193.136.126.43,19600,443,TCP,.AP.SF,12,2049
2020-04-28 15:42:07,2020-04-28 15:43:39,92.683,193.136.126.43,120.204.171.137,443,19600,TCP,.AP.SF,11,9403
2020-04-28 15:42:34,2020-04-28 15:43:39,65.062,66.249.76.75,193.136.126.43,48304,80,TCP,.AP.SF,5,570
2020-04-28 15:42:34,2020-04-28 15:43:39,65.062,193.136.126.43,66.249.76.75,80,48304,TCP,.AP.SF,5,660
2020-04-28 15:42:34,2020-04-28 15:43:39,65.160,66.249.76.25,193.136.126.43,61153,443,TCP,.AP.SF,13,1693
2020-04-28 15:42:34,2020-04-28 15:43:39,65.160,193.136.126.43,66.249.76.25,443,61153,TCP,.AP.SF,10,6844
2020-04-28 15:42:25,2020-04-28 15:43:40,75.250,85.138.238.35,193.136.126.43,63207,443,TCP,.AP.SF,10,1129
2020-04-28 15:42:25,2020-04-28 15:43:40,75.250,193.136.126.43,85.138.238.35,443,63207,TCP,.AP.SF,16,6119
2020-04-28 15:42:30,2020-04-28 15:43:40,70.002,66.249.76.63,193.136.126.43,44121,443,TCP,.AP.SF,19,2277
2020-04-28 15:42:30,2020-04-28 15:43:40,70.002,193.136.126.43,66.249.76.63,443,44121,TCP,.AP.SF,12,14647
2020-04-28 15:43:40,2020-04-28 15:43:40,0.003,10.130.16.46,193.136.126.43,80,47354,TCP,.AP.SF,5,665
2020-04-28 15:43:40,2020-04-28 15:43:40,0.003,193.136.126.43,10.130.16.46,47354,80,TCP,.AP.SF,5,757
2020-04-28 15:42:35,2020-04-28 15:43:41,66.015,66.249.76.70,193.136.126.43,36207,443,TCP,.AP.SF,13,1690
2020-04-28 15:42:35,2020-04-28 15:43:41,66.015,193.136.126.43,66.249.76.70,443,36207,TCP,.AP.SF,12,11754
